iteration, 300
pop_size, 200
LNK_strat, AVG
L2agg_strat, RND
dec_strat, THRES
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent047,2,25,24,25,25.0,norm=self,2
agent048,2,24,22,24,24.0,norm=self,0
agent049,2,23,24,23,23.0,norm=self,1
agent04a,2,25,23,24,24.0,norm,1
agent04b,2,24,24,24,24.0,norm=self,1
agent04c,2,21,22,21,21.0,norm=self,0
agent04d,2,25,27,24,24.0,norm,2
agent04e,2,23,23,22,22.0,norm,0
agent04f,2,24,23,24,24.0,norm=self,1
agent050,2,25,23,25,25.0,norm=self,1
agent051,2,21,21,21,21.0,norm=self,0
agent052,2,25,25,25,25.0,norm=self,2
agent053,2,24,25,24,24.0,norm=self,2
agent054,2,26,24,26,26.0,norm=self,2
agent055,2,22,24,22,22.0,norm=self,1
agent056,2,25,27,24,24.0,norm,1
agent057,2,24,22,24,24.0,norm=self,1
agent058,2,22,26,22,22.0,norm=self,1
agent059,2,22,23,22,22.0,norm=self,1
agent05a,2,25,25,25,25.0,norm=self,2
agent05b,2,23,27,23,23.0,norm=self,0
agent05c,2,26,26,26,26.0,norm=self,3
agent05d,2,27,21,25,25.0,norm,1
agent05e,2,24,22,24,24.0,norm=self,3
agent05f,2,23,27,23,23.0,norm=self,1
agent060,2,25,25,25,25.0,norm=self,2
agent061,2,23,24,23,23.0,norm=self,0
agent062,2,21,27,21,21.0,norm=self,0
agent063,2,24,23,24,24.0,norm=self,1
agent064,2,22,24,22,22.0,norm=self,0
agent065,2,27,25,24,24.0,norm,0
agent066,2,21,25,21,21.0,norm=self,0
agent067,2,27,27,24,24.0,norm,0
agent068,2,24,20,24,24.0,norm=self,1
agent069,2,24,21,24,24.0,norm=self,1
agent06a,2,24,21,24,24.0,norm=self,2
agent06b,2,26,24,25,25.0,norm,2
agent06c,2,25,23,25,25.0,norm=self,2
agent06d,2,23,21,23,23.0,norm=self,1
agent06e,2,26,24,24,24.0,norm,1
agent06f,2,24,24,24,24.0,norm=self,2
agent070,2,26,20,26,26.0,norm=self,2
agent071,2,22,24,22,22.0,norm=self,1
agent072,2,25,22,24,24.0,norm,1
agent073,2,43,24,24,24.0,norm,18
agent074,2,24,25,24,24.0,norm=self,1
agent075,2,26,26,24,24.0,norm,1
agent076,2,21,27,20,20.0,norm,0
agent077,2,23,25,23,23.0,norm=self,0
agent078,2,24,28,24,24.0,norm=self,1
agent079,2,23,20,23,23.0,norm=self,1
agent07a,2,27,23,24,24.0,norm,0
agent07b,2,25,24,24,24.0,norm,1
agent07c,2,20,23,20,20.0,norm=self,0
agent07d,2,24,27,24,24.0,norm=self,1
agent07e,2,26,24,25,25.0,norm,2
agent07f,2,25,24,25,25.0,norm=self,2
agent080,2,22,24,22,22.0,norm=self,0
agent081,2,24,26,24,24.0,norm=self,1
agent082,2,20,25,20,20.0,norm=self,0
agent083,2,23,26,22,22.0,norm,0
agent084,2,22,22,22,22.0,norm=self,1
agent085,2,21,22,21,21.0,norm=self,0
agent086,2,21,25,21,21.0,norm=self,0
agent087,2,21,27,21,21.0,norm=self,0
agent088,2,24,26,23,23.0,norm,0
agent089,2,24,27,24,24.0,norm=self,2
agent08a,2,22,21,22,22.0,norm=self,1
agent08b,2,22,24,22,22.0,norm=self,1
agent08c,2,23,23,23,23.0,norm=self,1
agent08d,2,22,21,21,21.0,norm,0
agent08e,2,23,24,23,23.0,norm=self,1
agent08f,2,23,25,23,23.0,norm=self,0
agent090,2,23,21,23,23.0,norm=self,1
agent091,2,25,25,24,24.0,norm,1
agent092,2,23,26,23,23.0,norm=self,1
agent093,2,21,27,20,20.0,norm,0
agent094,2,25,23,24,24.0,norm,1
agent095,2,25,21,25,25.0,norm=self,2
agent096,2,23,22,23,23.0,norm=self,1
agent097,2,26,23,27,27.0,norm,4
agent098,2,23,25,23,23.0,norm=self,1
agent099,2,24,25,24,24.0,norm=self,1
agent09a,2,25,20,24,24.0,norm,1
agent09b,2,23,43,23,23.0,norm=self,1
agent09c,2,26,24,25,25.0,norm,1
agent09d,2,25,22,24,24.0,norm,1
agent09e,2,25,21,25,25.0,norm=self,2
agent09f,2,26,25,26,26.0,norm=self,3
agent0a0,2,22,21,22,22.0,norm=self,1
agent0a1,2,24,21,24,24.0,norm=self,1
agent0a2,2,26,23,24,24.0,norm,1
agent0a3,2,23,23,23,23.0,norm=self,1
agent0a4,2,26,24,25,25.0,norm,2
agent0a5,2,27,26,26,26.0,norm,2
agent0a6,2,20,24,20,20.0,norm=self,0
agent0a7,2,24,20,24,24.0,norm=self,1
agent0a8,2,23,24,23,23.0,norm=self,1
agent0a9,2,24,23,24,24.0,norm=self,2
agent0aa,2,24,25,24,24.0,norm=self,1
agent0ab,2,26,21,25,25.0,norm,2
agent0ac,2,21,24,21,21.0,norm=self,0
agent0ad,2,24,26,24,24.0,norm=self,1
agent0ae,2,21,23,21,21.0,norm=self,0
agent0af,2,22,23,21,21.0,norm,0
agent0b0,2,21,22,21,21.0,norm=self,0
agent0b1,2,24,25,24,24.0,norm=self,1
agent0b2,2,28,22,27,27.0,norm,2
agent0b3,2,25,23,25,25.0,norm=self,1
agent0b4,2,22,21,22,22.0,norm=self,0
agent0b5,2,21,26,21,21.0,norm=self,0
agent0b6,2,24,24,24,24.0,norm=self,1
agent0b7,2,24,27,23,23.0,norm,0
agent0b8,2,22,26,22,22.0,norm=self,0
agent0b9,2,23,25,23,23.0,norm=self,1
agent0ba,2,27,23,24,24.0,norm,0
agent0bb,2,24,22,24,24.0,norm=self,1
agent0bc,2,25,23,25,25.0,norm=self,2
agent0bd,2,27,23,27,27.0,norm=self,3
agent0be,2,21,20,20,20.0,norm,0
agent0bf,2,25,23,25,25.0,norm=self,2
agent0c0,2,27,25,25,25.0,norm,1
agent0c1,2,23,22,23,23.0,norm=self,1
agent0c2,2,27,25,26,26.0,norm,2
agent0c3,2,26,24,26,26.0,norm=self,3
agent0c4,2,24,22,24,24.0,norm=self,1
agent0c5,2,21,26,20,20.0,norm,0
agent0c6,2,24,24,24,24.0,norm=self,1
agent0c7,2,24,25,24,24.0,norm=self,2
agent000,3,20,26,20,20.0,norm=self,0
