iteration,300,,,,,,
pop_size,200,,,,,,
LNK_strat,PERFECT,,,,,,
L2agg_strat, RND,,,,,,
dec_strat, THRES,,,,,,
popname, pop1(3-8).csv,,,,,,
netname, net1.csv,,,,,,
COMMF,1,,,,,,
,,,,,,,
agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent073,1,42,23,42,42,self,1
agent074,1,35,38,35,35,self,2
agent075,1,10,13,10,10,self,3
agent076,1,21,10,21,21,self,1
agent077,1,28,32,28,28,self,1
agent078,1,40,8,40,40,self,2
agent079,1,6,7,6,6,self,1
agent07a,1,12,16,12,12,self,3
agent07b,1,33,21,33,33,self,3
agent07c,1,34,42,34,34,self,1
agent07d,1,42,34,42,42,self,3
agent07e,1,27,13,27,27,self,3
agent07f,1,26,30,26,26,self,2
agent080,1,38,29,38,38,self,1
agent081,1,38,4,38,38,self,3
agent082,1,30,25,30,30,self,1
agent083,1,21,42,21,21,self,1
agent084,1,25,22,25,25,self,2
agent085,1,25,16,25,25,self,1
agent086,1,42,15,42,42,self,1
agent087,1,29,7,29,29,self,1
agent088,1,15,13,15,15,self,1
agent089,1,22,32,22,22,self,2
agent08a,1,15,24,15,15,self,1
agent08b,1,37,26,37,37,self,3
agent08c,1,43,35,43,43,self,3
agent08d,1,44,24,44,44,self,2
agent08e,1,19,17,19,19,self,1
agent08f,1,26,20,26,26,self,1
agent090,1,19,17,23,23,norm,5
agent091,1,13,21,13,13,self,2
agent092,1,8,33,8,8,self,1
agent093,1,25,23,25,25,self,2
agent094,1,15,38,15,15,self,2
agent095,1,12,41,12,12,self,2
agent096,1,32,10,32,32,self,2
agent097,1,25,8,25,25,self,3
agent098,1,6,42,6,6,self,1
agent099,1,24,36,23,23,norm,0
agent09a,1,23,12,23,23,self,2
agent09b,1,17,40,17,17,self,1
agent09c,1,33,18,33,33,self,3
agent09d,1,13,44,13,13,self,2
agent09e,1,16,23,24,24,norm,10
agent09f,1,7,7,7,7,self,3
agent0a0,1,43,37,43,43,self,3
agent0a1,1,24,24,24,24,self,1
agent0a2,1,20,32,20,20,self,3
agent0a3,1,38,44,38,38,self,2
agent0a4,1,29,31,29,29,self,3
agent0a5,1,12,42,12,12,self,3
agent0a6,1,35,44,35,35,self,1
agent0a7,1,37,8,37,37,self,3
agent0a8,1,44,14,44,44,self,2
agent0a9,1,26,31,26,26,self,3
agent0aa,1,33,37,33,33,self,2
agent0ab,1,19,42,19,19,self,3
agent0ac,1,34,23,34,34,self,1
agent0ad,1,44,12,44,44,self,3
agent0ae,1,41,43,41,41,self,1
agent0af,1,20,18,20,20,self,1
agent0b0,1,29,20,23,23,norm,5
agent0b1,1,43,8,43,43,self,2
agent0b2,1,8,24,7,7,norm,0
agent0b3,1,42,33,42,42,self,2
agent0b4,1,41,29,41,41,self,1
agent0b5,1,24,31,24,24,self,1
agent0b6,1,15,25,15,15,self,1
agent0b7,1,43,28,43,43,self,2
agent0b8,1,37,9,37,37,self,1
agent0b9,1,39,23,39,39,self,3
agent0ba,1,11,6,11,11,self,3
agent0bb,1,35,34,35,35,self,2
agent0bc,1,24,27,24,24,self,2
agent0bd,1,26,25,23,23,norm,0
agent0be,1,17,38,17,17,self,1
agent0bf,1,7,13,7,7,self,2
agent0c0,1,24,43,24,24,self,3
agent0c1,1,9,13,9,9,self,1
agent0c2,1,22,23,22,22,self,3
agent0c3,1,19,25,19,19,self,3
agent0c4,1,16,17,16,16,self,1
agent0c5,1,3,18,3,3,self,1
agent0c6,1,29,13,29,29,self,2
agent0c7,1,25,9,23,23,norm,0
agent000,2,39,14,26,26,norm,12
agent001,2,17,43,24,24,norm,8
agent002,2,15,29,15,15,self,1
