iteration, 300
pop_size, 200
LNK_strat, AVG
L2agg_strat, RND
dec_strat, RAND3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent007,2,5,29,5,5.0,self,1
agent008,2,46,28,24,24.0,norm,20
agent009,2,33,37,33,33.0,self,1
agent00a,2,20,15,20,20.0,self,1
agent00b,2,39,24,39,39.0,self,3
agent00c,2,34,25,34,34.0,self,1
agent00d,2,16,38,16,16.0,self,2
agent00e,2,35,43,35,35.0,self,1
agent00f,2,20,14,20,20.0,self,3
agent010,2,43,39,43,43.0,self,2
agent011,2,26,48,26,26.0,self,2
agent012,2,14,25,14,14.0,self,1
agent013,2,40,21,40,40.0,self,3
agent014,2,21,42,15,15.0,norm,3
agent015,2,19,20,19,19.0,self,1
agent016,2,32,9,32,32.0,self,1
agent017,2,40,36,40,40.0,self,2
agent018,2,24,27,24,24.0,self,3
agent019,2,39,16,39,39.0,self,3
agent01a,2,14,47,9,9.0,norm,4
agent01b,2,17,43,17,17.0,self,1
agent01c,2,16,18,16,16.0,self,3
agent01d,2,41,11,41,41.0,self,3
agent01e,2,20,31,20,20.0,self,1
agent01f,2,43,41,43,43.0,self,1
agent020,2,48,28,48,48.0,self,3
agent021,2,9,18,9,9.0,self,2
agent022,2,29,34,29,29.0,self,3
agent023,2,24,15,23,23.0,norm,0
agent024,2,24,41,24,24.0,self,1
agent025,2,43,28,43,43.0,self,3
agent026,2,46,34,46,46.0,self,3
agent027,2,13,30,13,13.0,self,3
agent028,2,31,10,31,31.0,self,1
agent029,2,33,39,33,33.0,self,3
agent02a,2,33,10,33,33.0,self,2
agent02b,2,13,39,13,13.0,self,3
agent02c,2,43,34,43,43.0,self,2
agent02d,2,30,43,30,30.0,self,1
agent02e,2,10,28,10,10.0,self,1
agent02f,2,18,21,18,18.0,self,1
agent030,2,21,31,21,21.0,self,1
agent031,2,27,18,43,43.0,norm,19
agent032,2,41,9,41,41.0,self,1
agent033,2,10,34,10,10.0,self,1
agent034,2,24,42,24,24.0,self,1
agent035,2,11,16,11,11.0,self,2
agent036,2,27,25,30,30.0,norm,6
agent037,2,26,33,25,25.0,norm,0
agent038,2,21,9,21,21.0,self,2
agent039,2,9,19,9,9.0,self,1
agent03a,2,33,16,33,33.0,self,3
agent03b,2,46,35,46,46.0,self,2
agent03c,2,12,27,12,12.0,self,1
agent03d,2,9,20,9,9.0,self,1
agent03e,2,16,20,16,16.0,self,3
agent03f,2,14,41,14,14.0,self,2
agent040,2,11,15,33,33.0,norm,23
agent041,2,34,9,34,34.0,self,3
agent042,2,34,24,34,34.0,self,3
agent043,2,34,43,34,34.0,self,2
agent044,2,36,49,36,36.0,self,2
agent045,2,24,38,24,24.0,self,1
agent046,2,16,4,16,16.0,self,2
agent047,2,8,33,8,8.0,self,2
agent048,2,43,20,43,43.0,self,1
agent049,2,30,43,30,30.0,self,2
agent04a,2,33,29,33,33.0,self,3
agent04b,2,45,26,43,43.0,norm,0
agent04c,2,33,28,33,33.0,self,1
agent04d,2,31,30,31,31.0,self,3
agent04e,2,47,9,47,47.0,self,3
agent04f,2,41,42,41,41.0,self,2
agent050,2,9,31,9,9.0,self,1
agent051,2,33,33,33,33.0,self,1
agent052,2,29,15,29,29.0,self,2
agent053,2,24,15,24,24.0,self,2
agent054,2,34,40,41,41.0,norm,10
agent055,2,44,24,44,44.0,self,2
agent056,2,20,41,20,20.0,self,2
agent057,2,13,20,13,13.0,self,1
agent058,2,38,22,38,38.0,self,2
agent059,2,49,29,49,49.0,self,3
agent05a,2,37,20,37,37.0,self,3
agent05b,2,39,15,39,39.0,self,1
agent05c,2,21,24,21,21.0,self,3
agent05d,2,19,38,19,19.0,self,3
agent05e,2,22,20,22,22.0,self,3
agent05f,2,5,26,5,5.0,self,1
agent060,2,26,25,24,24.0,norm,0
agent061,2,29,20,29,29.0,self,1
agent062,2,30,36,30,30.0,self,1
agent063,2,5,21,5,5.0,self,1
agent064,2,39,26,39,39.0,self,1
agent065,2,31,35,31,31.0,self,3
agent066,2,25,25,25,25.0,self,1
agent067,2,26,35,26,26.0,self,3
agent068,2,44,39,44,44.0,self,3
agent069,2,25,34,25,25.0,self,1
agent06a,2,21,36,21,21.0,self,2
agent06b,2,19,15,19,19.0,self,3
agent06c,2,36,39,43,43.0,norm,10
agent06d,2,34,9,34,34.0,self,2
agent06e,2,26,11,26,26.0,self,3
agent06f,2,28,16,28,28.0,self,2
agent070,2,10,26,25,25.0,norm,17
