iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, MAJ3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent059,1,46,13,46,46.0,self,3
agent05a,1,34,20,34,34.0,self,3
agent05b,1,38,16,38,38.0,self,1
agent05c,1,18,16,18,18.0,self,3
agent05d,1,16,16,16,16.0,self,3
agent05e,1,19,29,19,19.0,self,3
agent05f,1,4,28,4,4.0,self,1
agent060,1,23,20,23,23.0,self,2
agent061,1,28,25,28,28.0,self,1
agent062,1,29,13,29,29.0,self,1
agent063,1,4,23,4,4.0,self,1
agent064,1,38,27,38,38.0,self,1
agent065,1,28,28,28,28.0,self,3
agent066,1,24,31,24,24.0,self,1
agent067,1,23,6,23,23.0,self,3
agent068,1,41,28,41,41.0,self,3
agent069,1,24,23,24,24.0,self,1
agent06a,1,19,24,19,19.0,self,2
agent06b,1,16,24,16,16.0,self,3
agent06c,1,33,22,33,33.0,self,3
agent06d,1,32,25,32,32.0,self,2
agent06e,1,23,9,23,23.0,self,3
agent06f,1,26,28,26,26.0,self,2
agent070,1,8,28,23,23.0,norm,17
agent071,1,40,12,40,40.0,self,3
agent072,1,32,6,32,32.0,self,3
agent073,1,42,36,42,42.0,self,1
agent074,1,35,17,35,35.0,self,2
agent075,1,10,7,10,10.0,self,3
agent076,1,21,19,21,21.0,self,1
agent077,1,28,23,28,28.0,self,1
agent078,1,40,25,40,40.0,self,2
agent079,1,6,32,6,6.0,self,1
agent07a,1,12,16,12,12.0,self,3
agent07b,1,33,40,33,33.0,self,3
agent07c,1,34,8,34,34.0,self,1
agent07d,1,42,13,42,42.0,self,3
agent07e,1,27,15,27,27.0,self,3
agent07f,1,26,13,26,26.0,self,2
agent080,1,38,14,38,38.0,self,1
agent081,1,38,16,38,38.0,self,3
agent082,1,30,29,30,30.0,self,1
agent083,1,21,8,21,21.0,self,1
agent084,1,25,10,25,25.0,self,2
agent085,1,25,13,25,25.0,self,1
agent086,1,42,33,42,42.0,self,1
agent087,1,29,4,29,29.0,self,1
agent088,1,15,26,15,15.0,self,1
agent089,1,22,7,22,22.0,self,2
agent08a,1,15,31,15,15.0,self,1
agent08b,1,37,6,37,37.0,self,3
agent08c,1,43,44,43,43.0,self,3
agent08d,1,44,43,44,44.0,self,2
agent08e,1,19,42,19,19.0,self,1
agent08f,1,26,17,26,26.0,self,1
agent090,1,19,24,23,23.0,norm,5
agent091,1,13,41,13,13.0,self,2
agent092,1,8,41,8,8.0,self,1
agent093,1,25,18,25,25.0,self,2
agent094,1,15,16,15,15.0,self,2
agent095,1,12,13,12,12.0,self,2
agent096,1,32,28,32,32.0,self,2
agent097,1,25,16,25,25.0,self,3
agent098,1,6,10,6,6.0,self,1
agent099,1,24,38,24,24.0,self,1
agent09a,1,23,42,23,23.0,self,2
agent09b,1,17,16,17,17.0,self,1
agent09c,1,33,32,33,33.0,self,3
agent09d,1,13,30,13,13.0,self,2
agent09e,1,16,31,16,16.0,self,2
agent09f,1,7,16,7,7.0,self,3
agent0a0,1,43,45,43,43.0,self,3
agent0a1,1,24,34,24,24.0,self,1
agent0a2,1,20,43,20,20.0,self,3
agent0a3,1,38,23,38,38.0,self,2
agent0a4,1,29,43,29,29.0,self,3
agent0a5,1,12,31,12,12.0,self,3
agent0a6,1,35,23,35,35.0,self,1
agent0a7,1,37,9,37,37.0,self,3
agent0a8,1,44,7,44,44.0,self,2
agent0a9,1,26,29,26,26.0,self,3
agent0aa,1,33,12,33,33.0,self,2
agent0ab,1,19,15,19,19.0,self,3
agent0ac,1,34,43,34,34.0,self,1
agent0ad,1,44,25,44,44.0,self,3
agent0ae,1,41,25,41,41.0,self,1
agent0af,1,20,30,20,20.0,self,1
agent0b0,1,23,38,23,23.0,norm=self,0
agent0b1,1,43,41,43,43.0,self,2
agent0b2,1,27,18,27,27.0,self,3
agent0b3,1,42,16,42,42.0,self,2
agent0b4,1,41,4,41,41.0,self,1
agent0b5,1,24,4,24,24.0,self,1
agent0b6,1,15,32,15,15.0,self,1
agent0b7,1,43,33,43,43.0,self,2
agent0b8,1,37,26,37,37.0,self,1
agent0b9,1,39,15,39,39.0,self,3
agent0ba,1,11,32,11,11.0,self,3
agent0bb,1,35,15,35,35.0,self,2
agent0bc,1,24,6,24,24.0,self,2
agent0bd,1,21,33,21,21.0,self,3
agent0be,1,17,30,17,17.0,self,1
agent0bf,1,7,18,7,7.0,self,2
agent0c0,1,24,16,23,23.0,norm,2
agent0c1,1,9,31,9,9.0,self,1
agent0c2,1,22,23,22,22.0,self,3
agent0c3,1,19,24,19,19.0,self,3
agent0c4,1,16,32,16,16.0,self,1
agent0c5,1,3,38,3,3.0,self,1
agent0c6,1,29,17,29,29.0,self,2
agent0c7,1,9,41,7,7.0,norm,0
agent000,2,39,40,24,24.0,norm,14
agent001,2,17,46,24,24.0,norm,8
agent002,2,15,26,24,24.0,norm,10
agent003,2,40,39,40,40.0,self,1
