iteration, 300
pop_size, 200
LNK_strat, MCOM
L2agg_strat, RND
dec_strat, RAND3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent043,2,34,4,4,4.0,norm,28
agent044,2,36,7,7,7.0,norm,27
agent045,2,24,4,4,4.0,norm,19
agent046,2,16,3,3,3.0,norm,11
agent047,2,8,3,3,3.0,norm,3
agent048,2,43,8,8,8.0,norm,34
agent049,2,30,4,4,4.0,norm,24
agent04a,2,33,4,4,4.0,norm,26
agent04b,2,41,7,7,7.0,norm,32
agent04c,2,33,3,3,3.0,norm,29
agent04d,2,31,3,3,3.0,norm,25
agent04e,2,47,3,3,3.0,norm,41
agent04f,2,41,3,3,3.0,norm,36
agent050,2,9,3,3,3.0,norm,5
agent051,2,33,4,4,4.0,norm,28
agent052,2,29,4,4,4.0,norm,23
agent053,2,24,4,4,4.0,norm,18
agent054,2,44,3,41,41.0,norm,0
agent055,2,44,4,4,4.0,norm,38
agent056,2,20,3,3,3.0,norm,15
agent057,2,13,3,3,3.0,norm,9
agent058,2,38,4,4,4.0,norm,32
agent059,2,49,7,7,7.0,norm,39
agent05a,2,37,3,3,3.0,norm,31
agent05b,2,39,6,6,6.0,norm,32
agent05c,2,21,3,3,3.0,norm,15
agent05d,2,19,3,3,3.0,norm,13
agent05e,2,22,4,4,4.0,norm,15
agent05f,2,5,4,4,4.0,norm,0
agent060,2,25,3,3,3.0,norm,20
agent061,2,29,4,4,4.0,norm,24
agent062,2,30,3,3,3.0,norm,26
agent063,2,5,6,6,6.0,norm,2
agent064,2,39,7,7,7.0,norm,31
agent065,2,31,6,6,6.0,norm,22
agent066,2,25,4,4,4.0,norm,20
agent067,2,26,4,4,4.0,norm,19
agent068,2,44,6,6,6.0,norm,35
agent069,2,25,4,4,4.0,norm,20
agent06a,2,21,3,3,3.0,norm,16
agent06b,2,19,3,3,3.0,norm,13
agent06c,2,36,4,4,4.0,norm,29
agent06d,2,34,3,3,3.0,norm,29
agent06e,2,26,3,3,3.0,norm,20
agent06f,2,28,3,3,3.0,norm,23
agent070,2,10,4,4,4.0,norm,4
agent071,2,43,3,3,3.0,norm,37
agent072,2,35,6,6,6.0,norm,26
agent073,2,43,3,3,3.0,norm,39
agent074,2,37,3,3,3.0,norm,32
agent075,2,13,4,4,4.0,norm,6
agent076,2,22,4,4,4.0,norm,17
agent077,2,29,3,3,3.0,norm,25
agent078,2,42,3,3,3.0,norm,37
agent079,2,7,4,4,4.0,norm,2
agent07a,2,15,6,6,6.0,norm,6
agent07b,2,36,3,3,3.0,norm,30
agent07c,2,35,7,7,7.0,norm,27
agent07d,2,45,3,3,3.0,norm,39
agent07e,2,30,3,3,3.0,norm,24
agent07f,2,28,6,6,6.0,norm,20
agent080,2,39,8,8,8.0,norm,30
agent081,2,41,4,4,4.0,norm,34
agent082,2,3,4,3,3.0,norm=self,0
agent083,2,22,3,3,3.0,norm,18
agent084,2,27,3,3,3.0,norm,22
agent085,2,26,4,4,4.0,norm,21
agent086,2,43,4,4,4.0,norm,38
agent087,2,30,4,4,4.0,norm,25
agent088,2,16,4,4,4.0,norm,11
agent089,2,24,7,7,7.0,norm,15
agent08a,2,16,6,6,6.0,norm,9
agent08b,2,40,4,4,4.0,norm,33
agent08c,2,46,3,3,3.0,norm,40
agent08d,2,46,3,3,3.0,norm,41
agent08e,2,20,6,6,6.0,norm,13
agent08f,2,27,6,6,6.0,norm,20
agent090,2,24,3,23,23.0,norm,0
agent091,2,15,4,4,4.0,norm,9
agent092,2,9,3,3,3.0,norm,5
agent093,2,27,3,3,3.0,norm,22
agent094,2,17,4,4,4.0,norm,11
agent095,2,14,6,6,6.0,norm,6
agent096,2,34,3,3,3.0,norm,29
agent097,2,28,4,4,4.0,norm,21
agent098,2,7,3,3,3.0,norm,3
agent099,2,24,7,23,23.0,norm,0
agent09a,2,25,3,3,3.0,norm,20
agent09b,2,18,3,3,3.0,norm,14
agent09c,2,36,4,4,4.0,norm,29
agent09d,2,15,4,4,4.0,norm,9
agent09e,2,25,3,23,23.0,norm,0
agent09f,2,10,4,4,4.0,norm,3
agent0a0,2,46,4,4,4.0,norm,39
agent0a1,2,25,4,4,4.0,norm,20
agent0a2,2,23,6,6,6.0,norm,14
agent0a3,2,40,3,3,3.0,norm,35
agent0a4,2,32,4,4,4.0,norm,25
agent0a5,2,15,3,3,3.0,norm,9
agent0a6,2,36,6,6,6.0,norm,29
agent0a7,2,40,3,3,3.0,norm,34
agent0a8,2,46,4,4,4.0,norm,40
agent0a9,2,29,3,3,3.0,norm,23
agent0aa,2,35,6,6,6.0,norm,27
agent0ab,2,22,4,4,4.0,norm,15
agent0ac,2,35,3,3,3.0,norm,31
agent0ad,2,47,4,4,4.0,norm,40
agent0ae,2,42,4,4,4.0,norm,37
agent0af,2,21,3,3,3.0,norm,17
agent0b0,2,30,4,4,4.0,norm,25
agent0b1,2,45,3,3,3.0,norm,40
agent0b2,2,30,3,3,3.0,norm,24
agent0b3,2,44,4,4,4.0,norm,38
agent0b4,2,42,3,3,3.0,norm,38
agent0b5,2,25,4,4,4.0,norm,20
agent0b6,2,16,3,3,3.0,norm,12
agent0b7,2,45,8,8,8.0,norm,35
agent0b8,2,38,4,4,4.0,norm,33
agent0b9,2,42,3,3,3.0,norm,36
agent0ba,2,14,6,6,6.0,norm,5
agent0bb,2,37,3,3,3.0,norm,32
agent0bc,2,26,4,4,4.0,norm,20
agent0bd,2,24,4,4,4.0,norm,17
agent0be,2,18,3,3,3.0,norm,14
agent0bf,2,9,8,8,8.0,norm,1
agent0c0,2,26,7,23,23.0,norm,0
agent0c1,2,10,3,3,3.0,norm,6
agent0c2,2,26,4,23,23.0,norm,0
agent0c3,2,22,3,3,3.0,norm,16
agent0c4,2,17,6,6,6.0,norm,10
agent0c5,2,4,6,6,6.0,norm,3
agent0c6,2,31,4,4,4.0,norm,25
agent0c7,2,25,4,23,23.0,norm,0
agent000,3,3,4,3,3.0,norm=self,0
agent001,3,3,8,3,3.0,norm=self,0
agent002,3,4,4,4,4.0,norm=self,0
agent003,3,4,3,4,4.0,norm=self,0
agent004,3,4,6,4,4.0,norm=self,0
agent005,3,3,4,3,3.0,norm=self,0
agent006,3,3,3,3,3.0,norm=self,0
agent007,3,33,4,32,32.0,norm,0
agent008,3,3,3,3,3.0,norm=self,0
