iteration, 300
pop_size, 200
LNK_strat, AVG
L2agg_strat, RND
dec_strat, MAJ3
popname, pop1(3-8).csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent036,2,27,28,28,28.0,norm,4
agent037,2,5,23,23,23.0,norm,19
agent038,2,21,26,26,26.0,norm,7
agent039,2,9,25,25,25.0,norm,17
agent03a,2,33,24,24,24.0,norm,6
agent03b,2,43,27,41,41.0,norm,0
agent03c,2,12,27,27,27.0,norm,16
agent03d,2,9,25,25,25.0,norm,17
agent03e,2,16,24,24,24.0,norm,11
agent03f,2,14,28,28,28.0,norm,16
agent040,2,24,26,23,23.0,norm,0
agent041,2,34,23,23,23.0,norm,8
agent042,2,34,25,25,25.0,norm,6
agent043,2,34,25,25,25.0,norm,7
agent044,2,36,27,27,27.0,norm,7
agent045,2,24,23,23,23.0,norm,0
agent046,2,16,26,26,26.0,norm,12
agent047,2,8,26,26,26.0,norm,20
agent048,2,43,27,27,27.0,norm,15
agent049,2,30,25,25,25.0,norm,3
agent04a,2,33,27,27,27.0,norm,3
agent04b,2,41,26,26,26.0,norm,13
agent04c,2,33,24,24,24.0,norm,8
agent04d,2,31,26,26,26.0,norm,2
agent04e,2,47,23,23,23.0,norm,21
agent04f,2,41,26,26,26.0,norm,13
agent050,2,9,26,26,26.0,norm,18
agent051,2,33,24,24,24.0,norm,8
agent052,2,29,26,26,26.0,norm,1
agent053,2,24,24,24,24.0,norm=self,2
agent054,2,34,28,28,28.0,norm,3
agent055,2,24,25,23,23.0,norm,0
agent056,2,20,24,24,24.0,norm,6
agent057,2,13,26,26,26.0,norm,14
agent058,2,38,24,24,24.0,norm,12
agent059,2,49,24,24,24.0,norm,22
agent05a,2,37,27,27,27.0,norm,7
agent05b,2,39,27,27,27.0,norm,11
agent05c,2,21,25,25,25.0,norm,7
agent05d,2,19,25,25,25.0,norm,9
agent05e,2,22,27,27,27.0,norm,8
agent05f,2,5,25,25,25.0,norm,21
agent060,2,25,28,28,28.0,norm,5
agent061,2,29,26,26,26.0,norm,2
agent062,2,30,25,25,25.0,norm,4
agent063,2,5,25,25,25.0,norm,21
agent064,2,39,26,26,26.0,norm,12
agent065,2,31,26,26,26.0,norm,2
agent066,2,25,26,26,26.0,norm,2
agent067,2,26,25,25,25.0,norm,2
agent068,2,44,26,26,26.0,norm,15
agent069,2,25,28,28,28.0,norm,4
agent06a,2,26,24,24,24.0,norm,0
agent06b,2,19,25,25,25.0,norm,9
agent06c,2,43,26,40,40.0,norm,0
agent06d,2,34,28,28,28.0,norm,4
agent06e,2,26,27,27,27.0,norm,4
agent06f,2,28,24,24,24.0,norm,2
agent070,2,26,26,26,26.0,norm=self,2
agent071,2,43,24,24,24.0,norm,16
agent072,2,35,27,27,27.0,norm,5
agent073,2,43,27,27,27.0,norm,15
agent074,2,37,27,27,27.0,norm,8
agent075,2,13,24,24,24.0,norm,14
agent076,2,22,24,24,24.0,norm,3
agent077,2,29,27,27,27.0,norm,1
agent078,2,42,26,26,26.0,norm,14
agent079,2,7,25,25,25.0,norm,19
agent07a,2,15,25,25,25.0,norm,13
agent07b,2,36,24,24,24.0,norm,9
agent07c,2,35,24,24,24.0,norm,10
agent07d,2,45,25,25,25.0,norm,17
agent07e,2,30,25,25,25.0,norm,2
agent07f,2,28,26,26,26.0,norm,0
agent080,2,39,27,27,27.0,norm,11
agent081,2,41,26,26,26.0,norm,12
agent082,2,31,24,24,24.0,norm,6
agent083,2,22,27,27,27.0,norm,6
agent084,2,27,27,27,27.0,norm=self,2
agent085,2,26,24,24,24.0,norm,1
agent086,2,43,25,25,25.0,norm,17
agent087,2,30,24,24,24.0,norm,5
agent088,2,16,25,25,25.0,norm,10
agent089,2,24,25,25,25.0,norm,3
agent08a,2,16,28,28,28.0,norm,13
agent08b,2,40,25,25,25.0,norm,12
agent08c,2,46,25,25,25.0,norm,18
agent08d,2,46,26,26,26.0,norm,18
agent08e,2,20,26,26,26.0,norm,7
agent08f,2,27,27,27,27.0,norm=self,1
agent090,2,25,25,25,25.0,norm=self,1
agent091,2,15,25,25,25.0,norm,12
agent092,2,9,25,25,25.0,norm,17
agent093,2,27,25,25,25.0,norm,0
agent094,2,17,25,25,25.0,norm,10
agent095,2,14,26,26,26.0,norm,14
agent096,2,34,24,24,24.0,norm,8
agent097,2,28,24,24,24.0,norm,1
agent098,2,7,25,25,25.0,norm,19
agent099,2,24,26,23,23.0,norm,0
agent09a,2,25,25,25,25.0,norm=self,2
agent09b,2,18,26,26,26.0,norm,9
agent09c,2,36,27,27,27.0,norm,6
agent09d,2,15,27,27,27.0,norm,14
agent09e,2,18,24,24,24.0,norm,8
agent09f,2,10,25,25,25.0,norm,18
agent0a0,2,46,25,25,25.0,norm,18
agent0a1,2,25,27,27,27.0,norm,3
agent0a2,2,23,27,27,27.0,norm,7
agent0a3,2,40,25,25,25.0,norm,13
agent0a4,2,32,25,25,25.0,norm,4
agent0a5,2,15,26,26,26.0,norm,14
agent0a6,2,36,24,24,24.0,norm,11
agent0a7,2,40,26,26,26.0,norm,11
agent0a8,2,46,26,26,26.0,norm,18
agent0a9,2,29,24,24,24.0,norm,2
agent0aa,2,35,27,27,27.0,norm,6
agent0ab,2,22,26,26,26.0,norm,7
agent0ac,2,35,26,26,26.0,norm,8
agent0ad,2,47,27,27,27.0,norm,17
agent0ae,2,42,25,25,25.0,norm,16
agent0af,2,21,28,28,28.0,norm,8
agent0b0,2,30,25,25,25.0,norm,4
agent0b1,2,45,27,27,27.0,norm,16
agent0b2,2,30,24,24,24.0,norm,3
agent0b3,2,44,23,23,23.0,norm,19
agent0b4,2,42,26,26,26.0,norm,15
agent0b5,2,25,25,25,25.0,norm=self,1
agent0b6,2,16,27,27,27.0,norm,12
agent0b7,2,45,27,27,27.0,norm,16
agent0b8,2,38,26,26,26.0,norm,11
agent0b9,2,42,25,25,25.0,norm,14
agent0ba,2,14,25,25,25.0,norm,14
agent0bb,2,37,26,26,26.0,norm,9
agent0bc,2,26,26,26,26.0,norm=self,2
agent0bd,2,24,27,27,27.0,norm,6
agent0be,2,18,23,23,23.0,norm,6
agent0bf,2,9,27,27,27.0,norm,20
agent0c0,2,26,28,28,28.0,norm,5
agent0c1,2,10,25,25,25.0,norm,16
agent0c2,2,26,26,26,26.0,norm=self,3
agent0c3,2,22,26,26,26.0,norm,7
agent0c4,2,17,25,25,25.0,norm,9
agent0c5,2,24,28,23,23.0,norm,0
agent0c6,2,31,26,26,26.0,norm,3
agent0c7,2,7,23,23,23.0,norm,18
agent000,3,16,26,16,16.0,norm=self,0
agent001,3,25,25,25,25.0,norm=self,1
agent002,3,26,26,26,26.0,norm=self,1
agent003,3,23,25,23,23.0,norm=self,0
agent004,3,27,25,25,25.0,norm,0
agent005,3,26,26,26,26.0,norm=self,1
agent006,3,29,25,27,27.0,norm,0
agent007,3,29,26,28,28.0,norm,0
agent008,3,41,26,40,40.0,norm,0
agent009,3,25,25,25,25.0,norm=self,0
agent00a,3,25,25,25,25.0,norm=self,1
agent00b,3,25,26,26,26.0,norm,2
agent00c,3,24,25,24,24.0,norm=self,0
agent00d,3,26,26,26,26.0,norm=self,2
agent00e,3,23,25,23,23.0,norm=self,0
agent00f,3,28,25,25,25.0,norm,0
agent010,3,27,25,26,26.0,norm,0
agent011,3,26,25,25,25.0,norm,1
agent012,3,27,25,26,26.0,norm,0
agent013,3,25,25,25,25.0,norm=self,1
agent014,3,28,26,26,26.0,norm,1
agent015,3,27,26,26,26.0,norm,0
agent016,3,26,26,26,26.0,norm=self,0
agent017,3,27,25,26,26.0,norm,0
agent018,3,26,25,25,25.0,norm,2
