iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, AVG
dec_strat, THRES
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent092,1,68,66,68,68.0,norm eq. self,1
agent093,1,64,66,64,64.0,norm eq. self,0
agent094,1,64,66,64,64.0,norm eq. self,0
agent095,1,66,66,66,66.0,norm eq. self,1
agent096,1,66,66,66,66.0,norm eq. self,1
agent097,1,70,66,70,70.0,norm eq. self,1
agent098,1,66,65,66,66.0,norm eq. self,1
agent099,1,67,66,67,67.0,norm eq. self,1
agent09a,1,69,66,69,69.0,norm eq. self,1
agent09b,1,66,66,66,66.0,norm eq. self,1
agent09c,1,64,66,64,64.0,norm eq. self,1
agent09d,1,67,66,67,67.0,norm eq. self,2
agent09e,1,64,66,64,64.0,norm eq. self,0
agent09f,1,64,65,64,64.0,norm eq. self,0
agent0a0,1,64,66,64,64.0,norm eq. self,0
agent0a1,1,68,66,68,68.0,norm eq. self,1
agent0a2,1,67,66,67,67.0,norm eq. self,1
agent0a3,1,64,65,64,64.0,norm eq. self,0
agent0a4,1,65,66,65,65.0,norm eq. self,0
agent0a5,1,69,66,69,69.0,norm eq. self,1
agent0a6,1,67,66,67,67.0,norm eq. self,0
agent0a7,1,66,66,66,66.0,norm eq. self,0
agent0a8,1,63,66,63,63.0,norm eq. self,0
agent0a9,1,63,66,63,63.0,norm eq. self,0
agent0aa,1,67,66,67,67.0,norm eq. self,1
agent0ab,1,64,66,64,64.0,norm eq. self,0
agent0ac,1,68,65,68,68.0,norm eq. self,1
agent0ad,1,65,66,65,65.0,norm eq. self,0
agent0ae,1,63,66,63,63.0,norm eq. self,0
agent0af,1,67,66,67,67.0,norm eq. self,1
agent0b0,1,60,66,60,60.0,norm eq. self,0
agent0b1,1,64,65,64,64.0,norm eq. self,0
agent0b2,1,66,66,66,66.0,norm eq. self,1
agent0b3,1,69,66,69,69.0,norm eq. self,1
agent0b4,1,65,66,65,65.0,norm eq. self,1
agent0b5,1,67,65,67,67.0,norm eq. self,1
agent0b6,1,64,66,64,64.0,norm eq. self,1
agent0b7,1,69,66,69,69.0,norm eq. self,1
agent0b8,1,66,66,66,66.0,norm eq. self,0
agent0b9,1,69,66,69,69.0,norm eq. self,1
agent0ba,1,68,66,68,68.0,norm eq. self,1
agent0bb,1,71,65,71,71.0,norm eq. self,2
agent0bc,1,67,66,67,67.0,norm eq. self,1
agent0bd,1,62,66,62,62.0,norm eq. self,0
agent0be,1,64,66,64,64.0,norm eq. self,0
agent0bf,1,66,65,66,66.0,norm eq. self,0
agent0c0,1,66,65,66,66.0,norm eq. self,1
agent0c1,1,70,66,70,70.0,norm eq. self,1
agent0c2,1,67,65,67,67.0,norm eq. self,1
