iteration, 300
pop_size, 200
LNK_strat, MCOM
L2agg_strat, AVG
dec_strat, RAND3
popname, pop1.csv
netname, net1.csv
COMMF, 0.75

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent036,2,62,64,63,63.0,norm,1
agent037,2,60,64,61,61.0,norm,1
agent038,2,60,64,61,61.0,norm,1
agent039,2,61,64,61,61.0,norm eq. self,0
agent03a,2,67,64,64,64.0,norm,2
agent03b,2,63,64,63,63.0,norm eq. self,0
agent03c,2,67,64,64,64.0,norm,1
agent03d,2,64,64,65,65.0,norm,3
agent03e,2,66,64,66,66.0,norm eq. self,1
agent03f,2,67,64,64,64.0,norm,2
agent040,2,61,64,63,63.0,norm,2
agent041,2,63,64,64,64.0,norm,1
agent042,2,63,64,64,64.0,norm,1
agent043,2,68,64,64,64.0,norm,3
agent044,2,60,64,62,62.0,norm,2
agent045,2,63,64,65,65.0,norm,3
agent046,2,64,65,64,64.0,norm eq. self,0
agent047,2,68,64,66,66.0,norm,0
agent048,2,68,64,63,63.0,norm,3
agent049,2,67,63,67,67.0,norm eq. self,1
agent04a,2,65,64,64,64.0,norm,0
agent04b,2,63,65,67,67.0,norm,4
agent04c,2,67,64,66,66.0,norm,0
agent04d,2,60,64,61,61.0,norm,1
agent04e,2,63,64,65,65.0,norm,2
agent04f,2,61,64,62,62.0,norm,1
agent050,2,61,63,61,61.0,norm eq. self,0
agent051,2,65,63,65,65.0,norm eq. self,2
agent052,2,68,64,65,65.0,norm,1
agent053,2,67,64,64,64.0,norm,1
agent054,2,63,64,64,64.0,norm,1
agent055,2,65,64,62,62.0,norm,2
agent056,2,63,64,61,61.0,norm,1
agent057,2,62,64,65,65.0,norm,3
agent058,2,66,64,63,63.0,norm,2
agent059,2,66,64,66,66.0,norm eq. self,1
agent05a,2,66,64,65,65.0,norm,0
agent05b,2,67,64,65,65.0,norm,0
agent05c,2,63,63,63,63.0,norm eq. self,1
agent05d,2,66,64,67,67.0,norm,2
agent05e,2,67,64,62,62.0,norm,4
agent05f,2,60,64,61,61.0,norm,1
agent060,2,62,64,62,62.0,norm eq. self,0
agent061,2,66,64,66,66.0,norm eq. self,1
