iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, RAND3
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent066,1,65,64,66,66.0,norm,1
agent067,1,65,66,63,63.0,norm,1
agent068,1,69,67,71,71.0,norm,3
agent069,1,69,66,66,66.0,norm,2
agent06a,1,65,64,64,64.0,norm,1
agent06b,1,64,64,64,64.0,norm eq. self,0
agent06c,1,62,66,64,64.0,norm,2
agent06d,1,66,66,67,67.0,norm,1
agent06e,1,64,65,63,63.0,norm,1
agent06f,1,69,68,68,68.0,norm,0
agent070,1,64,68,64,64.0,norm eq. self,0
agent071,1,67,66,67,67.0,norm eq. self,0
agent072,1,67,69,67,67.0,norm eq. self,1
agent073,1,64,64,65,65.0,norm,1
agent074,1,62,64,64,64.0,norm,2
agent075,1,69,64,68,68.0,norm,0
agent076,1,64,64,64,64.0,norm eq. self,0
agent077,1,69,65,68,68.0,norm,0
agent078,1,65,67,66,66.0,norm,1
agent079,1,68,69,66,66.0,norm,1
agent07a,1,67,67,67,67.0,norm eq. self,0
agent07b,1,66,68,65,65.0,norm,0
agent07c,1,64,68,64,64.0,norm eq. self,0
agent07d,1,69,67,68,68.0,norm,0
agent07e,1,67,69,67,67.0,norm eq. self,1
agent07f,1,69,66,68,68.0,norm,0
agent080,1,67,65,68,68.0,norm,2
agent081,1,62,66,62,62.0,norm eq. self,0
agent082,1,66,65,66,66.0,norm eq. self,1
agent083,1,65,66,65,65.0,norm eq. self,0
agent084,1,69,70,64,64.0,norm,4
agent085,1,67,68,67,67.0,norm eq. self,0
agent086,1,68,68,65,65.0,norm,2
agent087,1,69,67,64,64.0,norm,4
agent088,1,64,69,64,64.0,norm eq. self,0
agent089,1,67,69,67,67.0,norm eq. self,0
agent08a,1,68,64,67,67.0,norm,0
agent08b,1,69,69,68,68.0,norm,0
agent08c,1,66,65,64,64.0,norm,1
agent08d,1,68,64,68,68.0,norm eq. self,1
agent08e,1,64,64,64,64.0,norm eq. self,0
agent08f,1,69,69,67,67.0,norm,1
agent090,1,66,65,66,66.0,norm eq. self,1
agent091,1,65,68,64,64.0,norm,0
agent092,1,68,67,68,68.0,norm eq. self,1
agent093,1,65,70,64,64.0,norm,1
agent094,1,64,64,64,64.0,norm eq. self,0
agent095,1,69,69,64,64.0,norm,4
agent096,1,69,67,65,65.0,norm,3
agent097,1,67,65,65,65.0,norm,2
agent098,1,68,67,67,67.0,norm,0
agent099,1,69,65,67,67.0,norm,1
agent09a,1,66,69,67,67.0,norm,2
agent09b,1,65,69,64,64.0,norm,0
agent09c,1,69,67,64,64.0,norm,4
agent09d,1,70,68,68,68.0,norm,0
agent09e,1,64,64,64,64.0,norm eq. self,0
agent09f,1,66,69,64,64.0,norm,2
agent0a0,1,64,67,64,64.0,norm eq. self,0
agent0a1,1,67,68,66,66.0,norm,0
agent0a2,1,67,66,67,67.0,norm eq. self,1
agent0a3,1,65,68,64,64.0,norm,1
agent0a4,1,67,68,67,67.0,norm eq. self,0
agent0a5,1,68,67,64,64.0,norm,3
agent0a6,1,67,69,65,65.0,norm,2
agent0a7,1,64,67,64,64.0,norm eq. self,0
agent0a8,1,64,68,64,64.0,norm eq. self,0
agent0a9,1,64,65,64,64.0,norm eq. self,0
agent0aa,1,67,66,64,64.0,norm,2
agent0ab,1,64,65,64,64.0,norm eq. self,0
agent0ac,1,66,64,64,64.0,norm,1
agent0ad,1,64,68,61,61.0,norm,3
agent0ae,1,64,68,66,66.0,norm,2
agent0af,1,67,67,65,65.0,norm,1
agent0b0,1,64,68,64,64.0,norm eq. self,0
agent0b1,1,64,69,64,64.0,norm eq. self,0
agent0b2,1,68,64,64,64.0,norm,3
agent0b3,1,69,64,67,67.0,norm,1
agent0b4,1,69,69,67,67.0,norm,1
agent0b5,1,69,69,69,69.0,norm eq. self,1
agent0b6,1,69,66,67,67.0,norm,1
agent0b7,1,69,69,68,68.0,norm,0
agent0b8,1,64,68,64,64.0,norm eq. self,0
agent0b9,1,68,64,67,67.0,norm,0
agent0ba,1,69,65,67,67.0,norm,1
agent0bb,1,65,64,64,64.0,norm,0
agent0bc,1,67,68,66,66.0,norm,0
agent0bd,1,68,69,68,68.0,norm eq. self,0
agent0be,1,63,66,62,62.0,norm,1
agent0bf,1,64,64,67,67.0,norm,3
agent0c0,1,67,65,66,66.0,norm,0
agent0c1,1,65,68,63,63.0,norm,1
agent0c2,1,68,69,67,67.0,norm,0
agent0c3,1,69,67,67,67.0,norm,1
agent0c4,1,68,68,64,64.0,norm,4
agent0c5,1,64,64,64,64.0,norm eq. self,0
agent0c6,1,64,68,63,63.0,norm,1
agent0c7,1,68,66,67,67.0,norm,0
agent000,2,65,65,65,65.0,norm eq. self,1
agent001,2,68,69,67,67.0,norm,0
agent002,2,67,65,67,67.0,norm eq. self,1
agent003,2,65,68,64,64.0,norm,1
agent004,2,67,66,67,67.0,norm eq. self,0
agent005,2,65,67,65,65.0,norm eq. self,1
agent006,2,68,69,64,64.0,norm,3
agent007,2,66,69,67,67.0,norm,1
agent008,2,69,64,67,67.0,norm,1
agent009,2,65,65,66,66.0,norm,2
agent00a,2,66,67,64,64.0,norm,2
agent00b,2,65,69,64,64.0,norm,0
agent00c,2,64,69,66,66.0,norm,2
agent00d,2,66,68,66,66.0,norm eq. self,1
agent00e,2,69,66,68,68.0,norm,0
